Geo Point;Geo Shape;gml_id;id;id_troncon;annee_debut;annee_fin;nb_accident;nb_tue;nb_bh;nb_bnh;wms_time
48.12100279408669, -1.6510073249710908;"{""coordinates"": [-1.651007324971091, 48.12100279408669], ""type"": ""Point""}";accident_horsintersection_cumul5.6125;6125;54197;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.111027547256434, -1.6493148435797074;"{""coordinates"": [-1.649314843579707, 48.111027547256434], ""type"": ""Point""}";accident_horsintersection_cumul5.6126;6126;54212;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.128463452590886, -1.6873941075998418;"{""coordinates"": [-1.687394107599842, 48.128463452590886], ""type"": ""Point""}";accident_horsintersection_cumul5.6141;6141;54397;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13739066363355, -1.6587658960752627;"{""coordinates"": [-1.658765896075263, 48.13739066363355], ""type"": ""Point""}";accident_horsintersection_cumul5.6142;6142;54466;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.11396786045223, -1.63692382045062;"{""coordinates"": [-1.63692382045062, 48.11396786045223], ""type"": ""Point""}";accident_horsintersection_cumul5.6144;6144;54505;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.104314376971075, -1.6828961685349308;"{""coordinates"": [-1.682896168534931, 48.104314376971075], ""type"": ""Point""}";accident_horsintersection_cumul5.6156;6156;55171;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.0883386123769, -1.6447306580366876;"{""coordinates"": [-1.644730658036688, 48.0883386123769], ""type"": ""Point""}";accident_horsintersection_cumul5.6172;6172;55806;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08985017538052, -1.6872215986774104;"{""coordinates"": [-1.68722159867741, 48.08985017538052], ""type"": ""Point""}";accident_horsintersection_cumul5.6181;6181;55868;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08447395739304, -1.6751051648850064;"{""coordinates"": [-1.675105164885006, 48.08447395739304], ""type"": ""Point""}";accident_horsintersection_cumul5.6182;6182;55898;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.083696501422295, -1.6699859472348266;"{""coordinates"": [-1.669985947234827, 48.083696501422295], ""type"": ""Point""}";accident_horsintersection_cumul5.6189;6189;56098;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.088350584657405, -1.6714616715315092;"{""coordinates"": [-1.671461671531509, 48.088350584657405], ""type"": ""Point""}";accident_horsintersection_cumul5.6192;6192;56134;2017;2021;1;1;0;1;2021-01-01T01:00:00+01:00
48.091234486813654, -1.6524365930763802;"{""coordinates"": [-1.65243659307638, 48.091234486813654], ""type"": ""Point""}";accident_horsintersection_cumul5.6197;6197;56261;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12358640265904, -1.7080160006052096;"{""coordinates"": [-1.70801600060521, 48.12358640265904], ""type"": ""Point""}";accident_horsintersection_cumul5.6204;6204;56615;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.112885091523566, -1.7187726718149328;"{""coordinates"": [-1.718772671814933, 48.112885091523566], ""type"": ""Point""}";accident_horsintersection_cumul5.6207;6207;56872;2017;2021;5;0;0;6;2021-01-01T01:00:00+01:00
48.1054957359516, -1.650573415610119;"{""coordinates"": [-1.650573415610119, 48.1054957359516], ""type"": ""Point""}";accident_horsintersection_cumul5.6216;6216;56945;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.10743030565921, -1.6751975621483446;"{""coordinates"": [-1.675197562148345, 48.10743030565921], ""type"": ""Point""}";accident_horsintersection_cumul5.6217;6217;57036;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.10702177796503, -1.6761104818148702;"{""coordinates"": [-1.67611048181487, 48.10702177796503], ""type"": ""Point""}";accident_horsintersection_cumul5.6218;6218;57222;2017;2021;1;0;0;3;2021-01-01T01:00:00+01:00
48.09371577877898, -1.7462004664469064;"{""coordinates"": [-1.746200466446906, 48.09371577877898], ""type"": ""Point""}";accident_horsintersection_cumul5.6219;6219;57323;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.11848695354815, -1.6348156709003754;"{""coordinates"": [-1.634815670900375, 48.11848695354815], ""type"": ""Point""}";accident_horsintersection_cumul5.6220;6220;57384;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.08707413920572, -1.7357793421628926;"{""coordinates"": [-1.735779342162893, 48.08707413920572], ""type"": ""Point""}";accident_horsintersection_cumul5.6222;6222;59708;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09200871941632, -1.6283772218120773;"{""coordinates"": [-1.628377221812077, 48.09200871941632], ""type"": ""Point""}";accident_horsintersection_cumul5.6223;6223;59724;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.296397266245734, -1.9356258063324328;"{""coordinates"": [-1.935625806332433, 48.296397266245734], ""type"": ""Point""}";accident_horsintersection_cumul5.6232;6232;62153;2017;2021;2;0;2;0;2021-01-01T01:00:00+01:00
48.0840992518107, -1.680092184429327;"{""coordinates"": [-1.680092184429327, 48.0840992518107], ""type"": ""Point""}";accident_horsintersection_cumul5.6241;6241;63256;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.091786336898224, -1.7073463612790938;"{""coordinates"": [-1.707346361279094, 48.091786336898224], ""type"": ""Point""}";accident_horsintersection_cumul5.6246;6246;63970;2017;2021;2;0;0;2;2021-01-01T01:00:00+01:00
48.089729237148084, -1.6507109198010872;"{""coordinates"": [-1.650710919801087, 48.089729237148084], ""type"": ""Point""}";accident_horsintersection_cumul5.6255;6255;64647;2017;2021;1;0;1;1;2021-01-01T01:00:00+01:00
48.13090086412824, -1.6529385330074913;"{""coordinates"": [-1.652938533007491, 48.13090086412824], ""type"": ""Point""}";accident_horsintersection_cumul5.6257;6257;64855;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09911546390815, -1.7061605135591518;"{""coordinates"": [-1.706160513559152, 48.09911546390815], ""type"": ""Point""}";accident_horsintersection_cumul5.6261;6261;65574;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.11012829201337, -1.5910756664511303;"{""coordinates"": [-1.59107566645113, 48.11012829201337], ""type"": ""Point""}";accident_horsintersection_cumul5.6262;6262;65784;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.086644403526286, -1.6731142437432316;"{""coordinates"": [-1.673114243743232, 48.086644403526286], ""type"": ""Point""}";accident_horsintersection_cumul5.6263;6263;66269;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.12520927013078, -1.6621366610841712;"{""coordinates"": [-1.662136661084171, 48.12520927013078], ""type"": ""Point""}";accident_horsintersection_cumul5.6264;6264;66474;2017;2021;2;0;1;1;2021-01-01T01:00:00+01:00
48.11202305616332, -1.6884406466053683;"{""coordinates"": [-1.688440646605368, 48.11202305616332], ""type"": ""Point""}";accident_horsintersection_cumul5.6271;6271;67036;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.151255827023654, -1.6852893608536244;"{""coordinates"": [-1.685289360853624, 48.151255827023654], ""type"": ""Point""}";accident_horsintersection_cumul5.6278;6278;67364;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.115638676988326, -1.6006649869312446;"{""coordinates"": [-1.600664986931245, 48.115638676988326], ""type"": ""Point""}";accident_horsintersection_cumul5.6279;6279;67681;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.03396143865996, -1.6630894989690777;"{""coordinates"": [-1.663089498969078, 48.03396143865996], ""type"": ""Point""}";accident_horsintersection_cumul5.6280;6280;68435;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10483878708223, -1.7174836347277824;"{""coordinates"": [-1.717483634727782, 48.10483878708223], ""type"": ""Point""}";accident_horsintersection_cumul5.6286;6286;69373;2017;2021;1;0;0;2;2021-01-01T01:00:00+01:00
48.080952295343636, -1.6785116695375508;"{""coordinates"": [-1.678511669537551, 48.080952295343636], ""type"": ""Point""}";accident_horsintersection_cumul5.6290;6290;70281;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.04497099705189, -1.6564477292921644;"{""coordinates"": [-1.656447729292164, 48.04497099705189], ""type"": ""Point""}";accident_horsintersection_cumul5.6304;6304;74457;2017;2021;1;0;2;1;2021-01-01T01:00:00+01:00
48.07327525692022, -1.716210432727763;"{""coordinates"": [-1.716210432727763, 48.07327525692022], ""type"": ""Point""}";accident_horsintersection_cumul5.6305;6305;74464;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.09868198577456, -1.7042105648979498;"{""coordinates"": [-1.70421056489795, 48.09868198577456], ""type"": ""Point""}";accident_horsintersection_cumul5.6306;6306;74930;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09342390637815, -1.7063429669127468;"{""coordinates"": [-1.706342966912747, 48.09342390637815], ""type"": ""Point""}";accident_horsintersection_cumul5.6308;6308;75190;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12077424719872, -1.6319149146310032;"{""coordinates"": [-1.631914914631003, 48.12077424719872], ""type"": ""Point""}";accident_horsintersection_cumul5.6309;6309;75351;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.106741248121374, -1.6179254198820228;"{""coordinates"": [-1.617925419882023, 48.106741248121374], ""type"": ""Point""}";accident_horsintersection_cumul5.6311;6311;75629;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13438739739232, -1.619640034039989;"{""coordinates"": [-1.619640034039989, 48.13438739739232], ""type"": ""Point""}";accident_horsintersection_cumul5.6313;6313;75788;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08884311841974, -1.7033337480229902;"{""coordinates"": [-1.70333374802299, 48.08884311841974], ""type"": ""Point""}";accident_horsintersection_cumul5.6319;6319;75824;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.08110309054682, -1.674924994764046;"{""coordinates"": [-1.674924994764046, 48.08110309054682], ""type"": ""Point""}";accident_horsintersection_cumul5.6322;6322;75835;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.07789929277452, -1.6752441807034435;"{""coordinates"": [-1.675244180703443, 48.07789929277452], ""type"": ""Point""}";accident_horsintersection_cumul5.6323;6323;75836;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.082812979376634, -1.6414122332617915;"{""coordinates"": [-1.641412233261792, 48.082812979376634], ""type"": ""Point""}";accident_horsintersection_cumul5.6326;6326;75847;2017;2021;2;0;1;2;2021-01-01T01:00:00+01:00
48.10705263032126, -1.7172491153568024;"{""coordinates"": [-1.717249115356802, 48.10705263032126], ""type"": ""Point""}";accident_horsintersection_cumul5.6341;6341;75884;2017;2021;4;1;0;4;2021-01-01T01:00:00+01:00
48.101636989829274, -1.6844029686906217;"{""coordinates"": [-1.684402968690622, 48.101636989829274], ""type"": ""Point""}";accident_horsintersection_cumul5.6346;6346;75901;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10737953730113, -1.6929730533932974;"{""coordinates"": [-1.692973053393297, 48.10737953730113], ""type"": ""Point""}";accident_horsintersection_cumul5.6353;6353;490903;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12933426581552, -1.6441638664219442;"{""coordinates"": [-1.644163866421944, 48.12933426581552], ""type"": ""Point""}";accident_horsintersection_cumul5.6355;6355;491005;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.13118337876867, -1.6952105252142313;"{""coordinates"": [-1.695210525214231, 48.13118337876867], ""type"": ""Point""}";accident_horsintersection_cumul5.6359;6359;491240;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.12869805021917, -1.6569993534409861;"{""coordinates"": [-1.656999353440986, 48.12869805021917], ""type"": ""Point""}";accident_horsintersection_cumul5.6360;6360;491316;2017;2021;3;0;0;5;2021-01-01T01:00:00+01:00
48.118367463639665, -1.7153828029284017;"{""coordinates"": [-1.715382802928402, 48.118367463639665], ""type"": ""Point""}";accident_horsintersection_cumul5.6364;6364;491888;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12387945517127, -1.7002121122001421;"{""coordinates"": [-1.700212112200142, 48.12387945517127], ""type"": ""Point""}";accident_horsintersection_cumul5.6367;6367;492324;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09309064548553, -1.7021305725289868;"{""coordinates"": [-1.702130572528987, 48.09309064548553], ""type"": ""Point""}";accident_horsintersection_cumul5.6370;6370;492445;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.088804828943026, -1.7028057668532934;"{""coordinates"": [-1.702805766853293, 48.088804828943026], ""type"": ""Point""}";accident_horsintersection_cumul5.6371;6371;492475;2017;2021;1;0;0;5;2021-01-01T01:00:00+01:00
48.091088640533584, -1.7033550295280155;"{""coordinates"": [-1.703355029528016, 48.091088640533584], ""type"": ""Point""}";accident_horsintersection_cumul5.6374;6374;492521;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10788281637287, -1.7147686851282846;"{""coordinates"": [-1.714768685128285, 48.10788281637287], ""type"": ""Point""}";accident_horsintersection_cumul5.6376;6376;563846;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.084465429491935, -1.7090385394082486;"{""coordinates"": [-1.709038539408249, 48.084465429491935], ""type"": ""Point""}";accident_horsintersection_cumul5.6380;6380;565376;2017;2021;1;0;1;1;2021-01-01T01:00:00+01:00
48.13036154211549, -1.655999645036159;"{""coordinates"": [-1.655999645036159, 48.13036154211549], ""type"": ""Point""}";accident_horsintersection_cumul5.6385;6385;565904;2017;2021;1;0;1;1;2021-01-01T01:00:00+01:00
48.109979975802, -1.6570237899164868;"{""coordinates"": [-1.657023789916487, 48.109979975802], ""type"": ""Point""}";accident_horsintersection_cumul5.6397;6397;1601765;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12326126415614, -1.6400872451390482;"{""coordinates"": [-1.640087245139048, 48.12326126415614], ""type"": ""Point""}";accident_horsintersection_cumul5.6403;6403;1677590;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.10405014361463, -1.7110850460770246;"{""coordinates"": [-1.711085046077025, 48.10405014361463], ""type"": ""Point""}";accident_horsintersection_cumul5.6408;6408;1678329;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.097155495674926, -1.6905439477011104;"{""coordinates"": [-1.69054394770111, 48.097155495674926], ""type"": ""Point""}";accident_horsintersection_cumul5.6410;6410;1678388;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.11276840865187, -1.6380640273862062;"{""coordinates"": [-1.638064027386206, 48.11276840865187], ""type"": ""Point""}";accident_horsintersection_cumul5.6413;6413;1678698;2017;2021;2;0;0;4;2021-01-01T01:00:00+01:00
48.111311980553346, -1.7011014883466309;"{""coordinates"": [-1.701101488346631, 48.111311980553346], ""type"": ""Point""}";accident_horsintersection_cumul5.6417;6417;1679092;2017;2021;2;0;1;1;2021-01-01T01:00:00+01:00
48.127866161593325, -1.6502186219087451;"{""coordinates"": [-1.650218621908745, 48.127866161593325], ""type"": ""Point""}";accident_horsintersection_cumul5.6423;6423;1680549;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.08554382443013, -1.643902983793378;"{""coordinates"": [-1.643902983793378, 48.08554382443013], ""type"": ""Point""}";accident_horsintersection_cumul5.6424;6424;1680580;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.1064941235841, -1.6931096749845296;"{""coordinates"": [-1.69310967498453, 48.1064941235841], ""type"": ""Point""}";accident_horsintersection_cumul5.6428;6428;1910871;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.11089246223223, -1.6859372370192658;"{""coordinates"": [-1.685937237019266, 48.11089246223223], ""type"": ""Point""}";accident_horsintersection_cumul5.6430;6430;1911271;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.146050414998754, -1.6569093951212093;"{""coordinates"": [-1.656909395121209, 48.146050414998754], ""type"": ""Point""}";accident_horsintersection_cumul5.6432;6432;1911623;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.11974685750448, -1.6502400781558453;"{""coordinates"": [-1.650240078155845, 48.11974685750448], ""type"": ""Point""}";accident_horsintersection_cumul5.6439;6439;1990255;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.09407363465654, -1.7242299951644104;"{""coordinates"": [-1.72422999516441, 48.09407363465654], ""type"": ""Point""}";accident_horsintersection_cumul5.6440;6440;1990330;2017;2021;1;0;1;0;2021-01-01T01:00:00+01:00
48.12470858873643, -1.718531378703234;"{""coordinates"": [-1.718531378703234, 48.12470858873643], ""type"": ""Point""}";accident_horsintersection_cumul5.6446;6446;2069722;2017;2021;3;0;0;3;2021-01-01T01:00:00+01:00
48.12446785531242, -1.7132938630835786;"{""coordinates"": [-1.713293863083579, 48.12446785531242], ""type"": ""Point""}";accident_horsintersection_cumul5.6450;6450;2069740;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12427418877141, -1.7131013948277547;"{""coordinates"": [-1.713101394827755, 48.12427418877141], ""type"": ""Point""}";accident_horsintersection_cumul5.6451;6451;2069744;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.104839656766195, -1.6413990172752928;"{""coordinates"": [-1.641399017275293, 48.104839656766195], ""type"": ""Point""}";accident_horsintersection_cumul5.6452;6452;2069757;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.114993201806065, -1.5902583229410152;"{""coordinates"": [-1.590258322941015, 48.114993201806065], ""type"": ""Point""}";accident_horsintersection_cumul5.6456;6456;2070211;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.12630285363893, -1.6859878794198846;"{""coordinates"": [-1.685987879419885, 48.12630285363893], ""type"": ""Point""}";accident_horsintersection_cumul5.6457;6457;2070427;2017;2021;1;0;0;1;2021-01-01T01:00:00+01:00
48.07789573658828, -1.632034821371739;"{""coordinates"": [-1.632034821371739, 48.07789573658828], ""type"": ""Point""}";accident_horsintersection_cumul5.6469;6469;1628;2018;2022;1;0;0;2;2022-01-01T01:00:00+01:00
48.079374473390224, -1.6344014428204434;"{""coordinates"": [-1.634401442820443, 48.079374473390224], ""type"": ""Point""}";accident_horsintersection_cumul5.6470;6470;1632;2018;2022;1;0;0;1;2022-01-01T01:00:00+01:00
48.08827757808682, -1.6270343892669268;"{""coordinates"": [-1.627034389266927, 48.08827757808682], ""type"": ""Point""}";accident_horsintersection_cumul5.6474;6474;1730;2018;2022;1;0;0;1;2022-01-01T01:00:00+01:00
48.095522949669416, -1.620807024332115;"{""coordinates"": [-1.620807024332115, 48.095522949669416], ""type"": ""Point""}";accident_horsintersection_cumul5.6481;6481;1853;2018;2022;1;0;0;2;2022-01-01T01:00:00+01:00
48.09368169423611, -1.61492334378958;"{""coordinates"": [-1.61492334378958, 48.09368169423611], ""type"": ""Point""}";accident_horsintersection_cumul5.6486;6486;1962;2018;2022;1;0;0;1;2022-01-01T01:00:00+01:00
48.09168122602446, -1.619572224978827;"{""coordinates"": [-1.619572224978827, 48.09168122602446], ""type"": ""Point""}";accident_horsintersection_cumul5.6487;6487;2012;2018;2022;1;0;0;1;2022-01-01T01:00:00+01:00
