Geo Point;Geo Shape;gml_id;objectid;accident;unite_pv;date;heure;jsem;code_insee;inter;adresse;pr;nomv;numvro;pr_2;nomv_2;numvro_2;vehicule1;vehicule2;vehicule3;vehicule4;vehicule5;vehicule6;usager1;usager2;usager3;usager4;usager5;usager6;usager7;usager8;ntu;nbh;nbnh;pieton;velo;moto;wms_time
48.08837999999965, -1.6461200000065184;"{""coordinates"": [-1.646120000006518, 48.08837999999965], ""type"": ""Point""}";accident.783;783;66533854;SP/35238/120;2020-04-25T02:00:00+02:00;14:25;Samedi;35238;place;Square des Hautes Ourmes;N/C;Square des Hautes Ourmes;;;;;Scooter <= 50 cm3;;;;;;Piéton;;;;;;;;0;0;1;Oui;Non;Oui;2020-01-01T01:00:00+01:00
48.12797249344435, -1.6574483960782345;"{""coordinates"": [-1.657448396078234, 48.12797249344435], ""type"": ""Point""}";accident.1379;1379;476;Sécurité publique 0035238 00578;2014-12-05T01:00:00+01:00;20:10;Vendredi;35238;En X;ROCHESTER/G.ROPARTZ;;Avenue de Rochester;2;;Rue Guy Ropartz;2;Scooter  > 50 <= 125 cm3;;;;;;Piéton;Conducteur;;;;;;;0;1;0;Oui;Non;Oui;2014-01-01T01:00:00+01:00
48.10508999999785, -1.677490000006462;"{""coordinates"": [-1.677490000006462, 48.10508999999785], ""type"": ""Point""}";accident.464;464;63481689;SP/35238/368;2019-09-20T02:00:00+02:00;17:20;Vendredi;35238;hors intersection;ISLY (RUE D');0+0;ISLY (RUE D');;;;;Cyclomoteur <=50 cm3;;;;;;Piéton;;;;;;;;0;0;1;Oui;Non;Oui;2019-01-01T01:00:00+01:00
48.108989999999686, -1.7058400000050393;"{""coordinates"": [-1.705840000005039, 48.108989999999686], ""type"": ""Point""}";accident.502;502;110069;SP/35238/440;2021-11-21T01:00:00+01:00;23:30;Dimanche;35238;hors intersection;LORIENT (DE);N/C;Rue de Lorient;;;;;Scooter <= 50 cm3;;;;;;Conducteur;Piéton;;;;;;;0;0;2;Oui;Non;Oui;2021-01-01T01:00:00+01:00
48.127793875415044, -1.6627885401298874;"{""coordinates"": [-1.662788540129887, 48.127793875415044], ""type"": ""Point""}";accident.903;903;448595;SP/35238/178;2022-05-22T02:00:00+02:00;20:55;Dimanche;35238;hors intersection;BRNO (ALLEE DE);N/C;Allée de Brno;;;;;Scooter <= 50 cm3;;;;;;Conducteur;Piéton;Passager;;;;;;0;0;2;Oui;Non;Oui;2022-01-01T01:00:00+01:00
48.11075379044231, -1.6657727250462693;"{""coordinates"": [-1.665772725046269, 48.11075379044231], ""type"": ""Point""}";accident.2349;2349;3626;Sécurité publique 0035238 00391;2018-10-06T02:00:00+02:00;04:15;Samedi;35238;hors intersection;CHATEAUDUN (DE);;;0;;;0;motocyclette > 125 cm3;;;;;;Conducteur;Piéton;;;;;;;0;0;2;Oui;Non;Oui;2018-01-01T01:00:00+01:00
48.118297240392685, -1.6892432015960828;"{""coordinates"": [-1.689243201596083, 48.118297240392685], ""type"": ""Point""}";accident.3892;3892;2668;Sécurité publique 0035238 00640;2012-12-19T01:00:00+01:00;10:35;Mercredi;35238;hors intersection;47, BD DE VERDUN;;BOULEVARD DE VERDUN;0;;;0;Scooter <= 50 cm3;;;;;;Piéton;Conducteur;;;;;;;0;0;2;Oui;Non;Oui;2012-01-01T01:00:00+01:00
48.116499999995625, -1.7047399999998765;"{""coordinates"": [-1.704739999999876, 48.116499999995625], ""type"": ""Point""}";accident.5988;5988;67191408;SP/35238/72;2023-02-28T01:00:00+01:00;19:15;Mardi;35238;Hors-Int;BERGER (AVENUE GASTON);N/C;Avenue Gaston Berger;;;;;Scooter <= 50 cm3;;;;;;Conducteur;Piéton;;;;;;;0;0;1;Oui;Non;Oui;2023-01-01T01:00:00+01:00
48.09472874916729, -1.6902308538026765;"{""coordinates"": [-1.690230853802676, 48.09472874916729], ""type"": ""Point""}";accident.2499;2499;560;Sécurité publique 0035238 00409;2014-08-25T02:00:00+02:00;20:00;Lundi;35238;En X;NANTES/CLÉMENCEAU;;Rue de Nantes;0;;Boulevard Georges Clemenceau;0;Scooter <= 50 cm3;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;1;0;Non;Oui;Oui;2014-01-01T01:00:00+01:00
48.115926084159106, -1.658104208122209;"{""coordinates"": [-1.658104208122209, 48.115926084159106], ""type"": ""Point""}";accident.2552;2552;716;Sécurité publique 0035238 00561;2014-11-22T01:00:00+01:00;18:10;Samedi;35238;En T;METZ/PALESTINE;;Boulevard de Metz;0;;Rue de la Palestine;0;Bicyclette;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;1;1;Non;Oui;Oui;2014-01-01T01:00:00+01:00
48.11709956338652, -1.6779391626645128;"{""coordinates"": [-1.677939162664513, 48.11709956338652], ""type"": ""Point""}";accident.3123;3123;2028;Sécurité publique 0035238 00434;2016-10-19T02:00:00+02:00;21:04;Mercredi;35238;hors intersection;31, RUE D ANTRAIN;;Rue d'Antrain;0;;;0;Scooter <= 50 cm3;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Oui;2016-01-01T01:00:00+01:00
48.04530899999965, -1.6016740000017717;"{""coordinates"": [-1.601674000001772, 48.04530899999965], ""type"": ""Point""}";accident.3617;3617;63427454;GN/10930/2627;2019-10-28T01:00:00+01:00;11:15;Lundi;35352;En T;8 Rue de Châteaubriant;N/C;8 Rue de Châteaubriant;;N/C;8 Rue de Châteaubriant;;Bicyclette;Cyclomoteur <=50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Oui;Oui;2019-01-01T01:00:00+01:00
48.104479999996634, -1.6686399999994852;"{""coordinates"": [-1.668639999999485, 48.104479999996634], ""type"": ""Point""}";accident.4760;4760;75478;SP/35238/145;2021-05-11T02:00:00+02:00;18:45;Mardi;35238;En T;SOLFERINO (BD);N/C;TEITGEN (RUE PIERRE HENRI);;N/C;SOLFERINO (BD);;Cyclomoteur <=50 cm3;Bicyclette;;;;;Conducteur;Conducteur;Passager;;;;;;0;0;1;Non;Oui;Oui;2021-01-01T01:00:00+01:00
48.115520004802775, -1.7723199958491307;"{""coordinates"": [-1.772319995849131, 48.115520004802775], ""type"": ""Point""}";accident.2861;2861;2685;Gendarmerie Nationale 0027331 03859;2012-09-09T02:00:00+02:00;17:00;Dimanche;35353;En T;;0032+0065;;0;;;0;motocyclette > 125 cm3;Bicyclette;;;;;Conducteur;Conducteur;;;;;;;0;2;0;Non;Oui;Oui;2012-01-01T01:00:00+01:00
48.11194000000027, -1.7023200000013363;"{""coordinates"": [-1.702320000001336, 48.11194000000027], ""type"": ""Point""}";accident.6251;6251;67224536;SP/35238/142;2023-05-04T02:00:00+02:00;19:10;Jeudi;35238;En X;GUILLOUX (LOUIS);N/C;Boulevard Marbeuf;;N/C;Rue Louis Guilloux;;Bicyclette;Moto ou sidecar > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;2;Non;Oui;Oui;2023-01-01T01:00:00+01:00
48.1071762679226, -1.6712522506767207;"{""coordinates"": [-1.671252250676721, 48.1071762679226], ""type"": ""Point""}";accident.408;408;63475928;SP/35238/361;2019-09-17T02:00:00+02:00;11:25;Mardi;35238;hors intersection;SAINT-HELIER;0+0;SAINT-HELIER;;;;;Moto ou sidecar > 125 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2019-01-01T01:00:00+01:00
48.09767999999864, -1.638149999997618;"{""coordinates"": [-1.638149999997618, 48.09767999999864], ""type"": ""Point""}";accident.992;992;73040;SP/35238/128;2021-04-23T02:00:00+02:00;19:00;Vendredi;35238;hors intersection;HAUT-SANCE (AVENUE DU);N/C;Avenue du Haut Sancé;;;;;Moto ou sidecar > 125 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;Passager;;;;;;0;0;1;Non;Non;Oui;2021-01-01T01:00:00+01:00
48.08661918488339, -1.6719211893565373;"{""coordinates"": [-1.671921189356537, 48.08661918488339], ""type"": ""Point""}";accident.1316;1316;2327;Sécurité publique 0035238 00643;2012-12-21T01:00:00+01:00;19:50;Vendredi;35238;En X;ESPAGNE/CHÂTILLON;;RUE D' ESPAGNE;0;;RUE DE CHATILLON;0;Scooter  > 50 <= 125 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2012-01-01T01:00:00+01:00
48.12855225709142, -1.6641455338863815;"{""coordinates"": [-1.664145533886382, 48.12855225709142], ""type"": ""Point""}";accident.1377;1377;2161;Sécurité publique 0035238 00054;2016-02-05T01:00:00+01:00;21:50;Vendredi;35238;En X;PATTON/ARMORIQUE;;Avenue Général George S. Patton;0;;Boulevard d'Armorique;0;VL;motocyclette >50 et <=125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2016-01-01T01:00:00+01:00
48.12776403886453, -1.6520834679330096;"{""coordinates"": [-1.65208346793301, 48.12776403886453], ""type"": ""Point""}";accident.2509;2509;2311;Sécurité publique 0035238 00014;2012-01-11T01:00:00+01:00;22:40;Mercredi;35238;Giratoire;ROND POINT DES GAYEULLES;;Rond-point des Gayeulles;3;;Avenue des Gayeulles;3;VL;Scooter <= 50 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2012-01-01T01:00:00+01:00
48.09770069723516, -1.659364259259384;"{""coordinates"": [-1.659364259259384, 48.09770069723516], ""type"": ""Point""}";accident.2530;2530;2160;Sécurité publique 0035238 00052;2016-02-04T01:00:00+01:00;12:00;Jeudi;35238;En T;PIRÉ/MONTAIGNE;;Rue de Piré;0;;Rue Montaigne;0;VU seul 1,5T < PTAC <=3,5T;motocyclette >50 et <=125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2016-01-01T01:00:00+01:00
48.11716247093141, -1.6808440990058182;"{""coordinates"": [-1.680844099005818, 48.11716247093141], ""type"": ""Point""}";accident.2787;2787;807;Sécurité publique 0035238 00094;2013-03-03T01:00:00+01:00;21:20;Dimanche;35238;En X;LEGRAVEREND/ST MALO;;Rue Legraverend;0;;Rue de Saint-Malo;0;Scooter <= 50 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2013-01-01T01:00:00+01:00
48.08987001357535, -1.695409997586197;"{""coordinates"": [-1.695409997586197, 48.08987001357535], ""type"": ""Point""}";accident.2944;2944;1717;Sécurité publique 0035238 00014;2013-01-12T01:00:00+01:00;09:20;Samedi;35281;hors intersection;TEMPLE-DE-BLOSNE (RUE DU;;TEMPLE-DE-BLOSNE (RUE DU);0;;;0;cyclomoteur;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2013-01-01T01:00:00+01:00
48.1120305398488, -1.7023526218593898;"{""coordinates"": [-1.70235262185939, 48.1120305398488], ""type"": ""Point""}";accident.3071;3071;2933;Sécurité publique 0035238 00257;2017-06-04T02:00:00+02:00;14:12;Dimanche;35238;En X;00, SAINT-BRIEUC (DE);;;0;;;0;cyclomoteur;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2017-01-01T01:00:00+01:00
48.11210998992308, -1.587049988023786;"{""coordinates"": [-1.587049988023786, 48.11210998992308], ""type"": ""Point""}";accident.3112;3112;1179;Sécurité publique 0035238 00525;2014-10-31T01:00:00+01:00;12:15;Vendredi;35051;hors intersection;00, RIGOURDIERE (RUE DE;;RIGOURDIERE (RUE DE LA);0;;;0;motocyclette > 125 cm3;VL;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2014-01-01T01:00:00+01:00
48.103339968864496, -1.624699961398577;"{""coordinates"": [-1.624699961398577, 48.103339968864496], ""type"": ""Point""}";accident.3457;3457;1267;Sécurité publique 0035238 00477;2014-10-09T02:00:00+02:00;14:00;Jeudi;35051;hors intersection;26, ERBONIERE (RUE DE L);;ERBONIERE (RUE DE L);0;;;0;VU seul 1,5T < PTAC <=3,5T;motocyclette >50 et <=125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2014-01-01T01:00:00+01:00
48.10886796368341, -1.673823256893688;"{""coordinates"": [-1.673823256893688, 48.10886796368341], ""type"": ""Point""}";accident.3494;3494;3448;Sécurité publique 0035238 00103;2018-02-19T01:00:00+01:00;22:40;Lundi;35238;hors intersection;2, JANVIER (AVENUE JEAN);;;0;;;0;cyclomoteur;;;;;;Conducteur;;;;;;;;0;0;1;Non;Non;Oui;2018-01-01T01:00:00+01:00
48.10935999999811, -1.677780000001701;"{""coordinates"": [-1.677780000001701, 48.10935999999811], ""type"": ""Point""}";accident.3919;3919;63471972;SP/35238/358;2019-09-15T02:00:00+02:00;23:06;Dimanche;35238;En X;JOFFRE ( DU MARECHAL);0+0;JOFFRE ( DU MARECHAL);;0+0;JOFFRE ( DU MARECHAL);;Scooter <= 50 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2019-01-01T01:00:00+01:00
48.08720004008783, -1.70733003502409;"{""coordinates"": [-1.70733003502409, 48.08720004008783], ""type"": ""Point""}";accident.4157;4157;1724;Sécurité publique 0035238 00200;2015-08-05T02:00:00+02:00;18:40;Mercredi;35281;Giratoire;DODIN (AVENUE ROGER);0024+0000;DODIN (AVENUE ROGER);00;0005+0190;TEMPLE-DE-BLOSNE (RUE DU);00;VL;motocyclette > 125 cm3;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2015-01-01T01:00:00+01:00
48.0867360249697, -1.675006393143373;"{""coordinates"": [-1.675006393143373, 48.0867360249697], ""type"": ""Point""}";accident.4517;4517;67;Sécurité publique 0035238 00283;2015-07-05T02:00:00+02:00;17:25;Dimanche;35238;En X;H.FRÉVILLE/SUÈDE;;Avenue Henri Fréville;00;;Rue de Suède;00;Scooter <= 50 cm3;VL;;;;;Conducteur;Passager;Conducteur;;;;;;0;0;2;Non;Non;Oui;2015-01-01T01:00:00+01:00
48.104180000000525, -1.7071999999937204;"{""coordinates"": [-1.70719999999372, 48.104180000000525], ""type"": ""Point""}";accident.4761;4761;72544;SP/35238/125;2021-04-21T02:00:00+02:00;09:20;Mercredi;35238;En T;POTTIER (EUGENE);N/C;Rue Jean Marcel Chatel;;N/C;Rue Eugène Pottier;;Moto ou sidecar > 125 cm3;VU seul 1,5T < PTAC <=3,5T;;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2021-01-01T01:00:00+01:00
48.12654000000147, -1.6210700000024896;"{""coordinates"": [-1.62107000000249, 48.12654000000147], ""type"": ""Point""}";accident.4849;4849;99777;SP/35238/341;2021-09-23T02:00:00+02:00;17:20;Jeudi;35051;Giratoire;ALLIES (BOULEVARD DES);N/C;Bd des Alliés;;;;;Scooter  > 50 <= 125 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;Passager;;;;;;0;0;1;Non;Non;Oui;2021-01-01T01:00:00+01:00
48.119480000000884, -1.6482700000062325;"{""coordinates"": [-1.648270000006232, 48.119480000000884], ""type"": ""Point""}";accident.4872;4872;105308;SP/35238/393;2021-10-22T02:00:00+02:00;07:50;Vendredi;35238;Autre;FOULON (AVENUE PROFESSEUR CHARLES);0+0;DFOULON (AVENUE PROFESSEUR CHARLES);;;;;Véhicule de tourisme (VT);Moto ou sidecar > 125 cm3;;;;;Conducteur;Conducteur;Passager;;;;;;0;0;2;Non;Non;Oui;2021-01-01T01:00:00+01:00
48.04469300000248, -1.6076950000066013;"{""coordinates"": [-1.607695000006601, 48.04469300000248], ""type"": ""Point""}";accident.4878;4878;106523;GN/10930/2268;2021-10-29T02:00:00+02:00;16:41;Vendredi;35352;Giratoire;rond point du Pâtis Fraux;28+950;D173;;;;;Moto ou sidecar > 125 cm3;Véhicule de tourisme (VT);;;;;Conducteur;Conducteur;;;;;;;0;0;1;Non;Non;Oui;2021-01-01T01:00:00+01:00
